track_id,title,artist_name,artist_location,duration,year,loudness,artist_hotttnesss,song_hotttnesss,artist_hotttnesss_band
b'TRBGLAD128F9343692',L'Amour Existe Encore,Lara Fabian,,229.72036,2009,-7.336,0.45821074150211255,0.3943948561005826,Medium
b'TRBGLRU128F42A1F00',Leather Prowler,Liars,LA / NYC,265.09016,2007,-10.578,0.42041261759961973,0.6085528213375102,Medium
b'TRBGLNE12903CEFC0E',Una dolce melodia,Franco_ Valeriana,"Sona-Bata, Zaire",205.50485,0,-7.462,0.45327023630649965,,Medium
b'TRBGYBT128F428C80B',This Is My Life,Rita Chiarelli,,252.682,1992,-11.482,0.28805028537557953,0.0,Low
b'TRBGYQN128F42BAA17',War,Trick Trick / Obie Trice,,266.78812,2005,-6.858,0.39048953512187623,0.28656008356697993,Medium
b'TRBGYFJ128F92D0254',Hi De Ho,Bobby Darin,"New York, NY [The Bronx]",352.20853,0,-7.157,0.4694259079758136,,Medium
b'TRBGYTF128F422F519',La Maquina Del Sabor,Fruko Y Sus Tesos,,264.61995,0,-5.0,0.3707476836905326,0.27461662675735854,Medium
b'TRBGYGQ128F428B0B0',Fast Eddie,Mario Rosenstock,,136.46322,0,-12.657,0.04903438084848781,,Low
b'TRBGYLV128F4285763',Playgirl's Love,The Five Stairsteps,"Chicago, IL",132.70159,0,-7.692,0.38841622423674865,0.3867901771390143,Medium
b'TRBGYKY128F42668F2',Hold On To Freedom,Lee Michaels,"Los Angeles, CA",299.4673,0,-12.935,0.34948848236169633,0.0,Medium
b'TRBGYCS128F4277187',A Void Of Lifeless Dreams,Limbonic Art,Norway  (Sandefjord),293.04118,0,-3.961,0.4433348937188219,0.5339103725510771,Medium
b'TRBGYFN128F42BC746',I Will Bless Your Name,Daryl Coley Featuring the New Generation Singers Reunion Choir,"San Francisco, CA",274.93832,0,-7.023,0.3258312404870052,0.0,Medium
b'TRBGYHC12903D0626A',Endless Light,Erik Berglund,Texas,1815.2224,0,-11.534,0.3361911556849339,0.0,Medium
b'TRBGYDZ12903D075D4',All Creatures Of Our God And King,Patty Griffin,"Old Town, ME",256.39138,2010,-14.966,0.5145233784406406,0.4909042005420652,Medium
b'TRBGYSS128F1487760',Sofrimento De Quem Ama (1997 Digital Remaster),Clara Nunes,,176.90077,0,-10.679,0.3667412331807846,,Medium
b'TRBGYVK128F426A0D6',Make A Move On Me,Joey Negro,"Isle of Wight, England",535.69261,2005,-6.983,0.41315985877344386,0.22431428210760998,Medium
b'TRBGPXH128F428C912',Chiove,Rita Chiarelli,,228.38812,2006,-16.107,0.28805028537557953,,Low
b'TRBGPGF128F4259319',Doin' It,Professor Longhair,"Bogalusa, LA",242.31138,1985,-13.715,0.40205489673447026,,Medium
b'TRBGPSV12903CA9C25',Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),Nicky B_ Naëlle,,251.55873,0,-5.794,0.4126997646481193,,Medium
b'TRBGPQQ128F427ADDD',Bitches For Breakfast,Vodka Collins,"Tokyo, Japan",119.30077,0,-8.977,0.4064096562655635,0.0,Medium
b'TRBGPHO128F4254D34',It Came Upon A Midnight Clear,Cristy Lane,"Peoria, IL",142.70649,0,-7.954,0.3379207502523265,,Medium
b'TRBGPZX128F4285105',Apagon,Estopa,,185.83465,0,-7.541,0.3887526034036332,0.5306630301441494,Medium
b'TRBGPWE128F421CCB4',All For The Sake Of The Song,Roger Creager,,277.55057,2003,-9.776,0.4415590825137195,0.338886720010706,Medium
b'TRBGPWO128F930B503',Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),Steve Morse,"Hamilton, Ohio",342.09914,0,-5.097,0.4206925878660276,0.26586104921065007,Medium
b'TRBGPCC128F428FF02',Looking In Your Eyes,Suicidal Tendencies,"Venice, CA",167.78404,1987,-9.966,0.5261825563468479,0.5506471533741789,Medium
b'TRBGPJP128E078ED20',Crazy,Aerosmith,"Boston, MA",318.61506,1993,-4.43,0.6107314629039089,,High
b'TRBGPAX12903CEC037',Down South Blues,Sleepy John Estes,"Ripley, TN",188.26404,1935,-18.335,0.35303574014515915,,Medium
b'TRBGPYK128F42796E1',Des Vôtres,Fredericks_ Goldman_ Jones,,344.21506,0,-9.985,0.30510121707452625,,Medium
b'TRBGPHG12903CE6CC3',The Law Gonna Step On You (1931),Bo Carter,"Bolton, MS",162.24608,0,-15.925,0.35747040306544636,0.2524458186155055,Medium
b'TRBGWRN128F92F1E46',Cet Air Étrange (Take 1 - Abbey Road Rough Mix),Étienne Daho,Rennes,237.50485,0,-6.897,0.43454194621814923,,Medium
b'TRBGWVU12903CBFBB6',Believe In What I Say,Cookies,,193.69751,2005,-5.583,0.3128277665798783,0.37598430150044215,Medium
b'TRBGWAT12903CF15AF',Glisse,Fred Merpol,,117.13261,0,-21.061,0.0,,Low
b'TRBGWJB128F4275C7B',Psalm 27,Wilks,,163.99628,0,-6.496,0.08016693866425,,Low
b'TRBGWWM12903CCE627',Mykel And Carli,Weezer,,172.14649,2004,-6.088,0.7761677423241047,0.7157926368042116,High
b'TRBGWEG12903CFF7EE',You Gotta Be Safe,Twenty 4 Seven,Virginia,223.18975,0,-9.049,0.4824909724443361,0.34092275586437804,Medium
b'TRBGWEJ128F1460BEF',Kan Hai De Ri Zi,Hacken Lee,,221.962,0,-9.607,0.34197680383144013,0.0,Medium
b'TRBGWSQ12903CBAD4D',Young Urbans,Punk'd Royal,,276.37506,0,-5.031,0.365075970976099,0.22154865991439518,Medium
b'TRBGWQX12903CDA5C1',Rancho Moreno,Mar Azul,Mexico,165.11955,0,-3.519,0.0,0.0,Low
b'TRBGWGD128F42418B2',When Rules Change,Life In Your Way,"Manchester, CT",198.05995,2005,-4.62,0.448840337604123,0.4574471670851005,Medium
b'TRBGWIK128F9331981',Milkman_ Keep Those Bottles Quiet,The King Sisters,,129.35791,0,-14.706,0.2874467532300883,,Low
b'TRBGWQG128F92FB42D',Take The Time,Michael Stanley Band,,335.09832,1982,-8.928,0.29498661655523356,0.0,Low
b'TRBGWRL128F9301CB9',Together We Stand (Album Version),The Winans,"Detroit, MI",300.59057,0,-8.705,0.3441981874832948,0.24906579485370342,Medium
b'TRBGWSR128F4286574',I Don't Like You,"Buzzov¬""en",,333.58322,0,-6.282,0.30150587751163294,0.5412805467096234,Medium
b'TRBGWVI128E0788AE7',Hold On,22-20s,,317.46567,2004,-6.806,0.4642775002458007,0.6817553391274486,Medium
b'TRBGWYD128F932F422',She's Got A Brain (Leli / Zimmerman),Cutting Edge,California - LA,256.33914,0,-9.805,0.3464199468255268,,Medium
b'TRBARJK128F9313126',Talking To Trees,The Cat's Miaow,Australia,103.00036,2003,-15.828,0.35144954073431905,,Medium
b'TRBARSX12903D03AE5',Morning Bird,Sade,"Ibadan, Nigeria",234.26567,2010,-17.279,0.5173422859533258,0.6874342821378184,Medium
b'TRBARXD12903CA796A',Feelin` Alone,2-Gether feat. Sarinah,,190.82404,0,-6.074,0.3658899016752088,,Medium
b'TRBARHH128E078EDE9',Janie's Got A Gun,Aerosmith,"Boston, MA",329.69098,1989,-6.658,0.6107314629039089,0.7309499060971577,High
b'TRBARKS12903CBE12C',30 Grad,Pyranja,,181.49832,0,-7.522,0.35850092274043266,,Medium
b'TRBARGH128F932F75D',Sample Track 14,Simon Harris,,184.47628,0,-14.276,0.2076758378001374,,Low
b'TRBARCH128F92FB2A9',Don't Be Afraid (World),Sharon Burch,,183.30077,1999,-14.16,0.3019472126925628,,Medium
b'TRBARCU12903CCC289',Minner,Mons Leidvin Takle,,287.26812,0,-15.893,0.28240219935191896,,Low
b'TRBAUXT128F147DF5A',Final Straw (Album Version),R.E.M.,"Athens, GA",246.17751,2004,-7.534,0.6238352009226658,0.6240240490811251,High
b'TRBAUFL128F429CD53',Bliv Du Till Gran (If You Became A Spruce),Groupa,Sweden,229.56363,1999,-10.681,0.2959679840471214,0.0,Low
b'TRBAUAB128F92FB27F',Outubro,Irtio,,333.73995,0,-11.31,0.2920941973391348,0.0,Low
b'TRBAULO128F93300AE',You've Got A Friend,Kathy Troccoli,"NASHVILLE, Tennessee",282.20036,2005,-14.014,0.3658223691365675,0.0,Medium
b'TRBAUSS128F9358456',Half As Much,Gene Autry,"Tioga Springs, TX",148.1922,0,-17.065,0.4145895696931074,,Medium
b'TRBAUKZ128F92D95F2',Enchanted Garden,Paul Taylor,Wyoming,275.46077,0,-4.247,0.4292610290645234,0.42744657148843085,Medium
b'TRBAUFY128F4260113',Lawyer Clark Blues,Sleepy John Estes,"Ripley, TN",190.27546,1965,-19.297,0.35303574014515915,,Medium
b'TRBAUHT128F92F0657',If Today Was Your Last Day (Album Version),Nickelback,"Hanna, Alberta, Canada",248.05832,2008,-4.157,0.779968004597178,0.9843467385341443,High
b'TRBAUPE128F9305DC7',Jesus Is Gonna Make Up My Dying Bed,Josh White,"Greensboro, NC",180.97587,0,-20.847,0.35102262079534835,0.0,Medium
b'TRBAUDE128F428E913',Damn those eyes,Kane,California - LA,422.73914,1999,-11.59,0.3779615323167277,,Medium
b'TRBAUVN128F932FEF8',Oops!...I Did It Again,Britney Spears,"Kentwood, LA; Los Angeles, CA",211.01669,2000,-5.205,0.6072572795814319,,High
b'TRBAUBI128F424142E',Skin Ticket (Live version) (Album Version),Slipknot,"Des Moines, Iowa",363.7024,0,-3.347,0.5985554118943955,,Medium
b'TRBAIAW128F92C5652',Red (Main Version),Motograter,"Santa Barbara, California",226.92526,2003,-4.83,0.39425271503998616,0.7705788598807314,Medium
b'TRBAIGZ128F9329618',Waltzing Matilda My Darling,Maria Forde,,325.79873,0,-16.142,0.25721308943220716,0.2707759989463275,Low
b'TRBAISB12903CF1054',Crushing Belial,Shadows Fall,"Boston, MA",325.17179,2000,-7.736,0.455558796992588,0.5595472424908456,Medium
b'TRBAIUY128F92FF7F0',Cry_ Cry_ Cry,Hushabye Baby,,171.88526,0,-18.58,0.365514003262653,0.0,Medium
b'TRBAIAU128E078D934',God Of Love (Album Version),Bad Brains,"Washington, D.C.",163.18649,1995,-5.663,0.5554145758164936,0.476435219642529,Medium
b'TRBAIKM12903CBCF21',Better Days,Colin James,"Regina, Saskatchewan, Canada",280.11057,1995,-8.882,0.44086755722970855,0.21204540548371908,Medium
b'TRBAIHN128F427D480',Laser Show (LP Version),Fountains Of Wayne,"New York, NY",144.71791,1999,-5.759,0.5322661862525124,0.5194485814940588,Medium
b'TRBAIWW128F425627B',Ni Shi Wo Xin Zhong Yi Ju Jing Tan,Elva Hsiao,,225.59302,0,-5.73,0.3745312554413246,,Medium
b'TRBAIZX128F92FCDCE',Silver Bells,John Davis,Pennsylvania,199.31383,0,-12.916,0.38763547770598455,0.0,Medium
b'TRBAIWG12903CCF884',Apologize,DJ Nasty,,231.13098,0,-3.173,0.3028554195218622,0.0,Medium
b'TRBAIDT128F92CC7ED',Nude With Boots,Melvins,"Aberdeen, WA",217.80853,2008,-7.616,0.4568654203499331,0.7039660846759993,Medium
b'TRBAIEK128F932CCF7',Here The Sun Never Shines,The Funeral Pyre,California - LA,271.22893,2006,-5.587,0.3293334188669091,,Medium
b'TRBANRL128F92F29EC',Restless Spirits (World),R. Carlos Nakai,,170.762,0,-21.307,0.37693998444161575,0.0,Medium
b'TRBANHO128F93466AF',Les Tous Petits Details,Julien Clerc,FR,146.23302,0,-10.607,0.36438492446826576,,Medium
b'TRBANHO128F425A477',I Wanna Sing (Autobiography Album Version),Scott Krippayne,Washington,234.91873,0,-7.355,0.3203064969873311,0.0,Medium
b'TRBANAZ12903CCFE35',Manzenera,Adam Ant,"London, England",203.54567,0,-11.594,0.4542311565706205,,Medium
b'TRBANKK12903CDA071',La Blonde de Pékin,Annie Philippe,,167.73179,0,-7.779,0.33639130405532147,0.4233067773919356,Medium
b'TRBANZN12903CA2CE7',Ett Norrskensdåd,Finntroll,,214.30812,2010,-5.061,0.4290978119935513,0.6555547499100934,Medium
b'TRBANHU128EF35EB62',Cunoasterea Tacuta,Negura Bunget,Timişoara,431.72526,2006,-5.27,0.4758343021492136,,Medium
b'TRBANAN128F933B4AF',Nobody But Me - Original,Dee Clark,"Blythesville, AR",138.762,0,-24.35,0.3435088776923589,,Medium
b'TRBANDP12903CE9EAC',Lost In Translation,Pitch Black,"Oakland, CA",398.602,0,-10.19,0.42951363980146334,,Medium
b'TRBANPN128F148CC45',Hard Not 2 Kill (Explicit),Fat Joe,"Bronx, NY",174.65424,0,-5.716,0.5720278536807922,0.2282144825436464,Medium
b'TRBANZZ128F149EA4C',Downtown (Album Version),Crazy Horse,,195.36934,0,-11.531,0.3421923104603396,0.5428987432910862,Medium
b'TRBANBC128F147E363',Dinosaur Bones,Showbread,,264.01914,2006,-4.789,0.5467451762471173,0.48917400240575637,Medium
b'TRBANCJ128F42812AE',We Made It [Instrumental],Busta Rhymes feat. Linkin Park,"East Flatbush, Brooklyn, NY",238.21016,0,-6.892,0.5396443124242588,0.38293509007501925,Medium
b'TRBAGJV128F422E0DF',Desire,Rockabye Baby!,Los Angeles,312.78975,0,-11.918,0.45602975370052345,0.3864772912554594,Medium
b'TRBAGYL12903CF1539',Clear Channels,Roj,,41.63873,0,-22.474,0.37241588818633775,0.36727341580934564,Medium
b'TRBAGJB128F92CFB0E',Cintura Fina,Alceu Valença,,188.65587,1998,-8.593,0.3667134316255126,0.4173138028026521,Medium
b'TRBAGVS128F93128E2',Cadê O Meu Amor,Quinteto Violado,,132.85832,0,-7.029,0.3205201351139909,,Medium
b'TRBAGMH128F423A574',New Meaning,Mudhoney,"Seattle, WA",159.65995,2008,-6.077,0.47638910882585617,,Medium
b'TRBAGGI128F42749B0',Tis Monaxias Ta Monopatia,Peggy Zina,,214.93506,0,-7.163,0.3041842562084854,,Medium
b'TRBAGTE128F930629B',Ocean Size [Demo],Jane's Addiction,"Los Angeles, CA",273.00526,0,-7.805,0.5351630421238075,0.38293509007501925,Medium
b'TRBAGVS128F931E395',Misty Bog,Winifred Phillips,,80.61342,2009,-13.509,0.3278075487299604,,Medium
b'TRBAGOC128F429528A',Hang 'm High,Ned Nash Orchestra,,174.78485,0,-13.901,0.2344886544537336,0.3277366831778408,Low
b'TRBAGIL128F425B801',Turkey And Dressin,Casual,California - LA,187.45424,0,-5.664,0.4019975433642836,0.26586104921065007,Medium
b'TRBAZKT128F931F671',Ciudad desierta,Alex Ubago,"Vitoria, Spain",186.09587,2009,-5.274,0.2926627730439268,0.0,Low
b'TRBAZCS128F422CD34',Somebody Has Stolen My Girl,Cornel Campbell,Jamaica,178.59873,0,-15.431,0.3832290261922142,,Medium
b'TRBAZEN128F42A3A31',Ho Capito Che Ti Amo,Brazilian Tropical Orchestra,,126.22322,0,-15.541,0.3394084863551408,,Medium
b'TRBAZYH128F4288198',See The Light,The Jeff Healey Band,,267.33669,1988,-4.732,0.41423624772199374,0.789430535313857,Medium
b'TRBAZFD12903CB641D',Hold Up My Heart,Brooke White,,233.79546,2009,-8.023,0.4406700964939745,0.6297906226756869,Medium
b'TRBAZHZ128F93576F2',A Sailboat In The Moonlight,Arthur Tracy,"Kamenetz-Podolsk, Moldavia",173.89669,1993,-19.404,0.26622953991263976,,Low
b'TRBAZRP128F934BC71',Eoarchaean,The Ocean,"London, Ontario, Canada",285.90975,0,-4.348,0.46549967912041307,0.5082891059677606,Medium
b'TRBAZMR128F423395F',Directions to my special place,themselves,Oakland CA,274.1024,2003,-13.275,0.42883453621653383,0.5498953449133953,Medium
b'TRBAZYW128F427EB23',Situations,Bravehearts featuring Nas and Jully Black,,221.04771,0,-7.602,0.37196026649265634,0.0,Medium
b'TRBAZEZ128F426B796',I Do (Chris The Greek Remix),Tina Ann,,237.53098,2003,-5.447,0.38000466715536985,,Medium
b'TRBAZVL128F425D303',Mesmerized,Miguel Migs,"San Francisco, CA",342.59546,0,-4.594,0.39696318362853933,,Medium
b'TRBATKI128F4284D54',Between You And Me,Joy Enriquez,,260.96281,2001,-3.941,0.33738757988602186,0.26586104921065007,Medium
b'TRBATFM128F423640E',Adios_ Amigos! (2003 Digital Remaster),J. Karjalainen & Mustat Lasit,,169.74322,0,-12.37,0.37144982486635364,,Medium
b'TRBATSC128F427D709',Angel,Julio Iglesias Jr,"Madrid, Spain",252.13342,2008,-7.233,0.29874306475985346,0.0,Low
b'TRBATRO128F4225566',10000 Km,La Portuaria,,250.43546,0,-4.691,0.30571905984485964,,Medium
b'TRBATOI12903CEFF3A',Ongoing Plague,Malefaction,,139.17995,2003,-4.65,0.27948312712204865,,Low
b'TRBATVW128E078530F',The Christmas Song  (LP Version),Nicole Mullen,,194.95138,0,-14.419,0.4390245612067925,,Medium
b'TRBATGR128F14AD2FA',Phillippe,James Newton Howard,,89.10322,0,-32.238,0.4453218782746221,,Medium
b'TRBATUH128F92E6BBC',Comfortubly Numb,Big One,"London, England",499.69587,0,-6.264,0.6389063767175533,,High
b'TRBATNQ128F4227DD7',Sad Girl (Single Mix),The Stems,Australia,200.51546,0,-12.968,0.3371993731032434,0.21508031850922793,Medium
b'TRBATOU128F4236287',La Chola Caderona,Sonora Carruseles,,295.31383,1999,-3.934,0.36502643774220844,0.3347065490692206,Medium
b'TRBATEY128F4285370',Why Baby Why,Hank Locklin,"McLellan, FL",143.82975,0,-11.366,0.3794369722404727,,Medium
b'TRBATEB128F4258804',Gracieusette,Gus Viseur,,157.51791,0,-13.963,0.2777899672070514,0.3603663197514893,Low
b'TRBATJY128F4248894',Peace Dance,Terry Riley,"Colfax, CA",349.20444,1992,-16.387,0.4097626309536773,0.43016063701845586,Medium
b'TRBASWK128F42830F2',Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,Double Image,Maryland,348.42077,0,-25.205,0.0,,Low
b'TRBASBX128F933F55C',Please Jesus_ Send Me Someone To Fuck,All Leather,,121.05098,0,-7.327,0.37929493531757236,0.48093421280893994,Medium
b'TRBASFU128F933BBF0',Flute,Les Ogres De Barback,,247.32689,2001,-11.61,0.4379647331417924,0.3552855364230894,Medium
b'TRBASJQ12903CFC0DA',North American Ballads: No. 2 - Which Side Are You On?,David Jalbert,"Mascouche, Qc",554.9971,0,-21.166,0.31311974443621077,,Medium
b'TRBASRW128F9348BFD',The New Girl,Javier Navarrete,,78.10567,0,-26.845,0.38265197113973687,0.36727341580934564,Medium
b'TRBASEQ128F93155D2',All I Really Want,Premiums,,173.58322,0,-3.593,0.30732398352392937,,Medium
b'TRBASDY128F9327DB8',Big Girl Blues,Danny Barnes,Texas,169.482,2005,-12.427,0.43525232354235893,0.23962909777363708,Medium
b'TRBASGH128F4276439',Hot Wire [Live Version],Kix,"Hagerstown, MD",366.57587,0,-13.878,0.42356389026271546,0.0,Medium
b'TRBASHV128F92E5A7A',Ain't Gone 'N' Give Up On Love,Stevie Ray Vaughan And Double Trouble,"Dallas, TX",368.63955,2005,-12.077,0.544257505724526,,Medium
b'TRBASEK128F9338E0F',Tracy,Goldfish,,172.61669,2004,-8.209,0.4422857823914656,,Medium
b'TRBASRX12903C9FDA8',Savin' Me,Nickelback,"Hanna, Alberta, Canada",217.62567,2005,-4.278,0.779968004597178,0.8364553063998481,High
b'TRBASKE128F92C4661',I Get My Paper,Cassidy featuring Swizz Beatz,"Philadelphia, PA",280.71138,0,-4.954,0.4349226453121121,,Medium
b'TRBASXY12903CB069F',Turn It Around,Tony Matterhorn,,207.01995,0,-7.889,0.42927253416282785,0.0,Medium
b'TRBAAOC128F42A6BEA',I'm A Chicken Head (Skit),Cam'Ron,"Harlem, NY",85.96853,2004,-19.67,0.515325300572259,0.5297306072289015,Medium
b'TRBAAUV128F429553C',How Y' All Doin',Kyle Eastwood,,207.20281,2006,-14.233,0.41463136850923055,0.37598430150044215,Medium
b'TRBAASG128F92FBB7C',Pipopapo Telpathy,An Cafe,,210.75546,0,-4.188,0.3138666001571988,,Medium
b'TRBAADN128F426B7A4',Rules of Attraction (Chris Cox),Tina Ann,,251.76771,2003,-2.62,0.38000466715536985,,Medium
b'TRBAAEJ128F4263AB7',Knucklebuster,Chet Atkins,"Luttrell, TN",319.4771,0,-11.519,0.41457883654371946,,Medium
b'TRBAAJQ128F4273A42',Go On,JK,Texas,343.562,0,-10.751,0.3759776544837427,,Medium
b'TRBAAGQ128F148D17E',Crackbabies,Urge Overkill,,243.17342,1993,-6.149,0.4146563440661021,0.5859797661092777,Medium
b'TRBAAXL12903CE78EE',Fear of Girls (Live in Croatia_ 1993),U.K. Subs,UK - England - Yorkshire,116.1922,1993,-14.616,0.43469691279710654,,Medium
b'TRBAAOT128F4261A18',Once,Harry Connick_ Jr.,"Sayreville, NJ",364.64281,0,-17.67,0.7763032635185221,0.39200877147130697,High
b'TRBAFWX12903CA9831',Roll Old Jeremiah,The Black Crowes,"Atlanta, GA",263.52281,2009,-12.732,0.5364000107927084,0.4961753356732933,Medium
b'TRBAFIP128F42438D8',Secret Lovers (Featuring Mica Paris),Alexander O'Neal,"Minneapolis, MN",268.2771,2008,-6.59,0.4623678399869238,0.48456252996792964,Medium
b'TRBAFNZ128F9308F67',Proletariat,Tree,,157.12608,0,-8.663,0.31762454603358753,0.0,Medium
b'TRBAFFR128F425BC5B',Love_ Peace and Harmony,Bow Wow Wow,"London, England",172.79955,0,-9.883,0.4132613782947478,0.4454545254934259,Medium
b'TRBAFQZ128F4282B20',Suti-suti,M.A. Numminen,,118.30812,2002,-9.169,0.41977664522963215,,Medium
b'TRBAFBU128F427EFCE',Woman,Free,"London, England",273.52771,0,-8.72,0.46860458056906307,,Medium
b'TRBAFFS128EF357C1D',Anatomy of a Contest,John Frizzell,,75.93751,0,-17.346,0.3669058527885173,0.1929776017646981,Medium
b'TRBAFBB128F42309D1',Hop_ Skip & Jump,Opals,,152.58077,0,-7.633,0.0,,Low
b'TRBAFRG12903CB0FF5',Bring It On,Goose,Ohio,395.85914,2006,-5.346,0.4449351824117356,0.6451398412486038,Medium
b'TRBAFZB128F930969B',Problems,Mil featuring Petey Pablo,,227.49995,0,-5.699,0.0,,Low
b'TRBAFZB128F427268B',Yueh Kuang,Shunza,,315.61098,0,-12.741,0.0,,Low
b'TRBAFBZ128F9325CA4',Gum,Emit,Oklahoma,197.56363,0,-3.212,0.3847303033764875,0.0,Medium
b'TRBAFYR12903CA6588',Con un poquitito de suerte,Leo Dan,"Atamisqui, Argentina",148.53179,0,-5.359,0.3838490579857307,,Medium
b'TRBAFFH12903CEF247',Shirley,Lil' Band O' Gold,,150.49098,2000,-10.449,0.0,0.22669581864758626,Low
b'TRBAFJQ128F4259FB5',Little Bird,Annie Lennox,Aberdeen,385.01832,1992,-9.027,0.6210852120549084,,High
b'TRBAFTU128F1458496',Karola,Remmy Ongala,,348.52526,2007,-12.061,0.27343951065957456,,Low
b'TRBAOVA128F92F4355',House Of Pain,Van Halen,"Pasadena, CA",199.10485,1983,-12.063,0.5799889824287546,0.8114638300421678,Medium
b'TRBAOBK128F930558C',The Child Deirdre,Mychael Danna & Jeff Danna,,244.55791,0,-15.226,0.3357700417448833,0.5424865999791667,Medium
b'TRBAOIA128F932195E',Sense,Beherit,Helsinki,625.57995,1995,-20.665,0.42747924145936206,0.4715782477005801,Medium
b'TRBAOPX12903CD7393',Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],Big Star,"Memphis, TN",214.09914,0,-7.862,0.4965081187205733,0.42259191244674654,Medium
b'TRBAOBM12903CDD085',Locaccmaccam,Marc Perrone,,142.88934,0,-17.317,0.2855912715175029,,Low
b'TRBAOKR128F4235EA9',Harmony Of The Forest,Kitaro,"Toyohashi, Japan",382.51057,1999,-18.179,0.45938742461313786,0.4137398358601097,Medium
b'TRBAOEQ128F92E1C6E',Jiggle Once And Wait (Album Version),Dan Cummins,,169.09016,0,-13.645,0.31891123828504736,,Medium
b'TRBAOEO12903CC5BD3',I'm On Your Tail,Paul Carrack,"Sheffield, Yorkshire, England",374.96118,1989,-11.38,0.37549696407171224,0.26126510044802115,Medium
b'TRBAOTY128F9327A9C',Still,Jennifer Lopez,"The Bronx, New York",220.55138,2002,-5.046,0.560912657330455,0.6842238788529208,Medium
b'TRBAOFA12903C9C7C6',You'll Never Find,The Impressions,United States,281.65179,0,-11.769,0.4102474074764877,0.2707759989463275,Medium
b'TRBAOJU128F42621E6',Ask The Angels,The Distillers,"L.A 	California, Estados Unidos ",190.95465,2000,-4.802,0.48853612540190205,0.6251065614685144,Medium
b'TRBAODV128F146C606',All Time Low (Album Version),Grey Area,,189.33506,1997,-5.729,0.3996840137015285,0.3522322250053423,Medium
b'TRBAOQY12903CDBC76',It Took A Good Woman [Edited Demo],Tiny Tim,"New York, NY",140.12036,0,-15.234,0.4048973354801111,0.0,Medium
b'TRBAORU128F92F8C48',Hundre År Gammal,Khold,"Oslo, Norway",207.93424,0,-3.018,0.37601876195175116,0.4697124313189556,Medium
b'TRBAOXY128F933D3C8',Vacation Rain (Album),Sister Hazel,"Gainesville, FL",231.36608,2010,-7.128,0.5098787078527026,0.5948541679067811,Medium
b'TRBAODV12903CDC484',Byal ravnec,Lot Lorien,Varna,368.16934,2007,-8.684,0.3486503095518187,,Medium
b'TRBAOHM128F427EB66',2 Late 4 Goodbyes,Jeff Scott Soto,,302.00118,2002,-4.799,0.4073442880394374,,Medium
b'TRBAOBO128F1456D66',Too Many Choices,Bad Azz,,285.93587,0,-6.671,0.3413762676298949,0.4051157216913865,Medium
b'TRBAOUJ128F425B6DD',Stick Out,Melt Banana,,42.34404,0,-8.352,0.4138850976661145,0.5074898444446484,Medium
b'TRBAHEH128F9327D39',Guantanamera,Wyclef Jean,"Croix-des-Bouquets,  Haiti",208.29995,1997,-11.667,0.47788930391586204,,Medium
b'TRBAHNM128F426895A',Polly's Dress,Hem,NY - New York City,71.05261,2000,-21.694,0.45343579119347505,0.5324827075077003,Medium
b'TRBAHBP128F42985D6',We Bite,The Misfits,New Jersey,73.09016,1982,-7.897,0.550991009240736,0.652359289191178,Medium
b'TRBAHPQ128F4230D15',Ballad Of The Boll Weevil (Remastered Version) (Take 10),Mance Lipscomb,"Navasota, TX",151.7971,0,-21.403,0.3323898702808034,0.24906579485370342,Medium
b'TRBAHSQ128F1492A8F',What'Cha Gonna Do About It,Small Faces,,129.90649,1965,-5.84,0.44905257515374747,,Medium
b'TRBAHID128F4278EAF',Objection (Tango),Shakira,"Barranquilla, Colombia",224.522,2001,-5.823,0.7172098545666633,,High
b'TRBAHED128F426A1C2',Spelling Beatnuts with Lil' Donny,Beatnuts with Lil' Donny,,78.65424,0,-10.152,0.28552323045013495,,Low
b'TRBAHJW128F92CC8B4',Doomed To Walk The Earth,Swallow The Sun,"Jyväskylä, Finland",509.49179,2007,-6.664,0.49381442969643147,0.6212916535560213,Medium
b'TRBAHPZ128F427FCEA',Tha Day,K's Choice,,182.67383,0,-8.0,0.45121923689083615,0.42744657148843085,Medium
b'TRBAHIJ12903CBEB79',These Days,Hushabye Baby,,210.85995,0,-19.407,0.365514003262653,,Medium
b'TRBAHXJ128F9339A02',Polyester,Maximilian Hecker,,228.80608,2001,-10.688,0.4356840702087019,,Medium
b'TRBAHYS12903CDB329',The Dark Road,White Willow,,257.27955,2006,-6.776,0.3315662203831194,0.3725300393660796,Medium
b'TRBAHYD128F14AD4C0',Breaking In,Alexandre Desplat,,177.03138,2005,-20.247,0.5603808051579506,,Medium
b'TRBAMES128F14947D4',Nothing's The Same (2002 Digital Remaster),Gary Moore,"Belfast, Northern Ireland",306.72934,1992,-18.389,0.4671106485845494,,Medium
b'TRBAMLH128F9324758',Side Steppin',Paul Brown,"Los Angeles, CA",214.69995,2005,-8.283,0.39749383498616,0.621195684059579,Medium
b'TRBAMFR128F4287A3C',Facedown,Matt Redman,,336.92689,2003,-9.515,0.5191987020898579,,Medium
